,host_since,host_response_rate,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
27203,20130211.0,1.0,-33.91497214496574,151.15316937603276,1.0,1.5,1.0,1.0,40.0,0.0,0.0,1.0,0.0,5.0,30.0,2.0,90.0
27204,20150915.0,1.0,-33.886791018639514,151.23292469196343,2.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
27205,20170911.0,0.0,-33.895942314539596,151.26104831585604,2.0,1.0,1.0,1.0,31.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0
27206,20160502.0,1.0,-33.924994429076044,151.21199361209443,1.0,1.0,2.0,2.0,49.0,0.0,8.0,1.0,25.0,1.0,1125.0,2.0,100.0
27207,20140413.0,1.0,-33.88754347390536,151.26885991650553,2.0,1.0,1.0,1.0,111.0,0.0,20.0,1.0,25.0,2.0,1125.0,2.0,90.0
27208,20170124.0,0.0,-33.8749192518187,151.2027598878969,2.0,1.0,1.0,2.0,36.0,0.0,0.0,1.0,0.0,14.0,1125.0,0.0,0.0
27209,20131002.0,1.0,-33.87789353094482,151.22517959873053,2.0,1.0,1.0,1.0,117.0,500.0,100.0,2.0,50.0,3.0,90.0,8.0,98.0
27210,20150205.0,1.0,-33.88154489522222,151.20999194563672,2.0,1.0,1.0,2.0,98.0,0.0,0.0,1.0,0.0,2.0,30.0,12.0,98.0
27211,20140227.0,1.0,-33.86761223003781,151.1758122281835,2.0,1.0,1.0,1.0,85.0,200.0,20.0,1.0,20.0,1.0,1125.0,4.0,100.0
27212,20180424.0,1.0,-33.9166741082537,151.09978288356538,4.0,1.0,2.0,2.0,50.0,200.0,60.0,1.0,20.0,1.0,1125.0,0.0,0.0
27213,20180424.0,1.0,-33.9170654750798,151.0992299078687,2.0,1.0,1.0,2.0,49.0,200.0,60.0,1.0,20.0,1.0,1125.0,0.0,0.0
27214,20160211.0,0.33,-33.886583482902964,151.14757850763857,2.0,1.0,1.0,1.0,75.0,150.0,35.0,1.0,20.0,1.0,1125.0,0.0,0.0
27215,20150725.0,1.0,-33.88814156492621,151.26634122408208,6.0,1.0,2.0,1.0,77.0,0.0,0.0,1.0,0.0,6.0,1125.0,3.0,100.0
27216,20180428.0,1.0,-33.71344359025369,151.10928688851288,1.0,1.0,0.0,1.0,200.0,0.0,0.0,1.0,0.0,1.0,1125.0,7.0,100.0
27217,20171130.0,1.0,-33.88782164366062,151.26619426262542,1.0,1.0,1.0,1.0,65.0,0.0,25.0,1.0,9.0,10.0,40.0,0.0,0.0
27218,20150413.0,1.0,-33.90118558278034,151.20010914777427,2.0,1.0,1.0,1.0,120.0,0.0,50.0,1.0,0.0,3.0,1125.0,0.0,0.0
27219,20150513.0,1.0,-33.9112587677518,151.24720331481032,2.0,1.0,1.0,1.0,55.0,0.0,25.0,1.0,0.0,5.0,1125.0,6.0,100.0
27220,20150703.0,1.0,-33.944412201838354,151.25585541504788,2.0,1.0,1.0,1.0,98.0,0.0,12.0,1.0,0.0,1.0,1125.0,1.0,100.0
27221,20180112.0,1.0,-33.88113085224857,151.09700726513734,6.0,1.0,1.0,6.0,16.0,140.0,0.0,1.0,16.0,2.0,1125.0,1.0,100.0
27222,20141030.0,1.0,-33.89569726017083,151.10295750370372,4.0,2.0,2.0,2.0,125.0,0.0,120.0,4.0,30.0,2.0,1125.0,2.0,80.0
27223,20170209.0,1.0,-33.768464461063296,151.0790610263903,1.0,1.0,1.0,2.0,34.0,300.0,7.0,1.0,0.0,1.0,7.0,2.0,100.0
27224,20171211.0,1.0,-33.79207441972074,151.1808441602008,2.0,1.0,1.0,1.0,70.0,200.0,0.0,1.0,7.0,1.0,1125.0,5.0,80.0
27225,20170515.0,1.0,-33.903466815766656,151.24790281096153,4.0,1.0,2.0,2.0,150.0,2000.0,185.0,1.0,0.0,14.0,41.0,0.0,0.0
27226,20140907.0,1.0,-33.88497543512943,151.2188337860145,6.0,1.0,3.0,3.0,167.0,400.0,120.0,4.0,7.0,12.0,1125.0,0.0,0.0
27227,20150820.0,1.0,-33.90225724184575,151.1444333357386,1.0,1.0,1.0,1.0,36.0,0.0,0.0,1.0,0.0,1.0,1125.0,5.0,100.0
27228,20170101.0,1.0,-33.626330150323184,151.3320396185767,5.0,1.0,2.0,5.0,471.0,700.0,80.0,4.0,35.0,4.0,1125.0,1.0,100.0
27229,20120428.0,1.0,-33.87846080042637,151.21551362299903,2.0,1.0,1.0,1.0,100.0,0.0,50.0,1.0,25.0,5.0,20.0,1.0,100.0
27230,20180429.0,1.0,-33.98643741209581,151.04016159981583,2.0,1.0,0.0,2.0,53.0,0.0,0.0,1.0,10.0,2.0,1125.0,5.0,92.0
27231,20160308.0,1.0,-33.942260779149855,151.22374086490575,4.0,2.0,2.0,2.0,70.0,0.0,0.0,1.0,0.0,14.0,32.0,1.0,100.0
27232,20150928.0,0.0,-33.92125784370068,151.19511647735837,1.0,2.0,1.0,1.0,50.0,150.0,30.0,1.0,0.0,4.0,18.0,1.0,100.0
27233,20160306.0,0.0,-33.95053668005048,151.05985441063928,2.0,1.0,1.0,2.0,155.0,500.0,0.0,2.0,25.0,2.0,30.0,0.0,0.0
27234,20150811.0,0.0,-33.88745603822917,151.19507444192584,2.0,2.0,1.0,1.0,59.0,0.0,0.0,1.0,0.0,2.0,1125.0,1.0,80.0
27235,20170706.0,1.0,-33.78671562525305,151.16640151127095,2.0,1.0,0.0,1.0,89.0,0.0,10.0,1.0,0.0,1.0,1125.0,4.0,100.0
27236,20151208.0,1.0,-33.911143339631344,151.22394477339364,3.0,1.0,1.0,1.0,78.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
27237,20151211.0,1.0,-33.82401230601233,151.20919103994655,2.0,1.0,1.0,1.0,100.0,300.0,30.0,2.0,10.0,3.0,21.0,1.0,100.0
27238,20140117.0,1.0,-33.886164899080484,151.28297967957428,2.0,1.0,1.0,1.0,115.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
27239,20160531.0,1.0,-33.874727039291216,151.18593144119882,2.0,1.0,1.0,1.0,49.0,0.0,0.0,1.0,12.0,1.0,60.0,21.0,98.0
27240,20140516.0,1.0,-33.829111790688316,151.12665493642956,4.0,1.0,1.0,2.0,150.0,0.0,100.0,2.0,0.0,4.0,1125.0,4.0,100.0
27241,20151114.0,1.0,-33.830614831955806,151.24167326925297,5.0,1.0,2.0,3.0,140.0,0.0,10.0,1.0,0.0,1.0,11.0,1.0,100.0
27242,20151025.0,0.0,-33.90494140788727,151.25020118144542,1.0,1.0,1.0,1.0,69.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
27243,20151022.0,1.0,-33.9646068784107,151.15509424446347,2.0,1.0,1.0,1.0,44.0,0.0,15.0,1.0,50.0,1.0,1125.0,1.0,80.0
27244,20161124.0,0.9,-33.88431298875576,151.2157643064161,2.0,1.0,1.0,1.0,80.0,0.0,10.0,1.0,0.0,1.0,1125.0,3.0,100.0
27245,20131105.0,1.0,-33.909469199002025,151.24572044271997,6.0,1.0,2.0,3.0,160.0,150.0,155.0,2.0,25.0,2.0,1125.0,6.0,93.0
27246,20160125.0,0.0,-33.76928432529632,151.09944275129283,3.0,1.5,2.0,2.0,120.0,0.0,0.0,1.0,0.0,5.0,1125.0,0.0,0.0
27247,20140826.0,0.9,-33.65566427312693,151.32320809606952,8.0,2.0,4.0,4.0,901.0,2000.0,400.0,1.0,0.0,2.0,60.0,0.0,0.0
27248,20141027.0,1.0,-33.88632597362036,151.26988733057752,2.0,1.0,1.0,1.0,53.0,0.0,0.0,1.0,0.0,7.0,1125.0,1.0,0.0
27249,20150813.0,0.97,-33.92357349538232,151.25524346033106,4.0,2.0,2.0,2.0,500.0,500.0,150.0,1.0,0.0,2.0,1125.0,0.0,0.0
27250,20180416.0,1.0,-33.903286578328576,151.2010655008493,1.0,1.5,1.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,30.0,15.0,92.0
27251,20130204.0,1.0,-33.90431989922479,151.20363778824816,4.0,1.0,2.0,3.0,121.0,0.0,50.0,2.0,25.0,3.0,1125.0,2.0,100.0
27252,20141022.0,0.67,-33.83460541327838,151.21184224450704,2.0,2.0,1.0,2.0,44.0,0.0,0.0,1.0,15.0,2.0,14.0,2.0,90.0
27253,20140120.0,1.0,-33.90429983270684,151.2100376944397,4.0,2.0,2.0,2.0,151.0,0.0,120.0,1.0,0.0,4.0,1124.0,3.0,93.0
27254,20180426.0,0.0,-33.871020047699666,151.22226082158082,4.0,1.5,2.0,3.0,135.0,150.0,152.0,4.0,25.0,2.0,1125.0,0.0,0.0
27255,20170926.0,1.0,-33.887133828612825,151.1548543468239,2.0,1.0,1.0,1.0,55.0,0.0,25.0,1.0,0.0,1.0,14.0,10.0,100.0
27256,20160222.0,0.25,-33.81904713206345,151.2460841024976,2.0,1.0,1.0,1.0,90.0,0.0,0.0,1.0,0.0,2.0,17.0,0.0,0.0
27257,20160608.0,1.0,-33.796163987340684,151.2824277020285,4.0,1.0,2.0,2.0,150.0,0.0,0.0,1.0,0.0,7.0,14.0,0.0,0.0
27258,20150618.0,1.0,-33.87942984090023,151.20965642447308,8.0,1.0,1.0,1.0,38.0,0.0,0.0,1.0,38.0,1.0,1125.0,2.0,80.0
27259,20161121.0,1.0,-33.884572855354726,151.23436470721717,2.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,4.0,114.0,1.0,100.0
27260,20180315.0,0.0,-33.886360628619926,151.27108305217095,4.0,1.0,2.0,2.0,181.0,300.0,80.0,2.0,30.0,2.0,1125.0,0.0,0.0
27261,20120911.0,1.0,-33.78948246534193,151.28044563960268,6.0,2.0,3.0,5.0,200.0,2000.0,150.0,3.0,50.0,3.0,1125.0,1.0,100.0
27262,20131111.0,1.0,-33.7946809354405,151.25344329407594,7.0,1.0,3.0,4.0,249.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
27263,20180304.0,1.0,-33.913512007442534,151.2549158447143,2.0,1.0,1.0,1.0,135.0,0.0,20.0,2.0,50.0,2.0,7.0,1.0,100.0
27264,20140722.0,1.0,-33.8626964776702,151.2797442340691,4.0,2.5,2.0,3.0,88.0,1000.0,100.0,1.0,0.0,5.0,28.0,1.0,100.0
27265,20150618.0,1.0,-33.8798835590095,151.21005997319125,8.0,1.0,1.0,1.0,38.0,0.0,0.0,1.0,38.0,1.0,28.0,1.0,60.0
27266,20130924.0,0.0,-33.89485821619699,151.21536233758346,1.0,1.0,1.0,1.0,55.0,0.0,30.0,1.0,0.0,3.0,1125.0,1.0,100.0
27267,20130707.0,0.0,-33.88696049037148,151.23206098041254,3.0,1.0,2.0,2.0,249.0,250.0,50.0,1.0,0.0,3.0,14.0,0.0,0.0
27268,20150622.0,1.0,-33.83220830697075,151.21933116281375,4.0,2.0,2.0,2.0,181.0,400.0,230.0,4.0,0.0,3.0,1125.0,0.0,0.0
27269,20171121.0,0.0,-33.77853627215237,151.28258238625358,6.0,1.0,2.0,3.0,190.0,0.0,75.0,1.0,0.0,1.0,2.0,0.0,0.0
27270,20180430.0,1.0,-33.87415516478089,151.22113202655416,3.0,1.0,2.0,2.0,239.0,500.0,149.0,3.0,50.0,2.0,1124.0,1.0,100.0
27271,20170416.0,1.0,-33.86008806653736,151.20280369152715,6.0,1.0,3.0,4.0,200.0,0.0,120.0,1.0,0.0,1.0,10.0,11.0,98.0
27272,20140919.0,1.0,-33.87794040010712,151.21795248062136,4.0,1.0,1.0,3.0,170.0,300.0,60.0,2.0,10.0,1.0,90.0,2.0,100.0
27273,20170106.0,1.0,-33.974834590222336,151.11118458812885,2.0,1.0,1.0,1.0,100.0,0.0,20.0,1.0,50.0,1.0,1125.0,1.0,100.0
27274,20180430.0,0.0,-33.891275972487605,151.20254001718484,4.0,2.0,2.0,2.0,150.0,0.0,0.0,1.0,0.0,10.0,1125.0,0.0,0.0
27275,20160408.0,1.0,-33.89671602926005,151.2727608034128,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,0.0,1.0,18.0,10.0,94.0
27276,20180430.0,1.0,-33.82507832825869,151.077852100464,2.0,1.0,1.0,1.0,200.0,0.0,0.0,1.0,0.0,2.0,1125.0,1.0,80.0
27277,20180430.0,0.97,-33.877405943343895,151.24459741775567,3.0,1.0,0.0,2.0,100.0,300.0,50.0,2.0,15.0,3.0,1125.0,2.0,100.0
27278,20180323.0,1.0,-33.88777016498435,151.26446658393203,2.0,1.0,1.0,1.0,47.0,0.0,0.0,1.0,0.0,3.0,1125.0,1.0,100.0
27279,20140619.0,1.0,-33.89458979171748,151.15099642200198,7.0,1.0,3.0,4.0,150.0,250.0,120.0,6.0,50.0,2.0,1125.0,5.0,100.0
27280,20180501.0,1.0,-33.714567694264986,151.29812649053738,6.0,2.0,2.0,5.0,181.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
27281,20131024.0,1.0,-33.88363408574945,151.21493455829003,2.0,1.0,2.0,1.0,125.0,0.0,50.0,1.0,0.0,2.0,14.0,0.0,0.0
27282,20180501.0,1.0,-33.94051786420132,151.23863898351905,2.0,1.0,1.0,1.0,90.0,0.0,0.0,1.0,0.0,3.0,90.0,0.0,0.0
27283,20121101.0,0.94,-33.77978108234456,151.11269106604288,5.0,1.0,2.0,3.0,150.0,300.0,80.0,2.0,25.0,1.0,1125.0,2.0,90.0
27284,20131116.0,1.0,-33.89651104983006,151.19935769557947,2.0,1.0,1.0,1.0,38.0,0.0,0.0,1.0,0.0,7.0,26.0,2.0,90.0
27285,20180501.0,1.0,-33.99086987533723,151.14479735899818,2.0,1.0,1.0,1.0,50.0,0.0,20.0,1.0,25.0,1.0,28.0,1.0,100.0
27286,20170905.0,0.0,-33.9215849918563,151.2277582220609,2.0,1.0,1.0,1.0,70.0,0.0,20.0,1.0,0.0,1.0,1125.0,0.0,0.0
27287,20151019.0,1.0,-33.87721550153245,151.2102139490247,6.0,2.0,2.0,4.0,249.0,0.0,120.0,1.0,30.0,2.0,1125.0,5.0,100.0
27288,20171119.0,1.0,-33.892318186032945,151.19930679728893,2.0,1.0,1.0,1.0,229.0,0.0,99.0,1.0,0.0,5.0,1124.0,2.0,100.0
27289,20140707.0,1.0,-33.877725142910904,151.2162212903,4.0,1.0,2.0,2.0,284.0,0.0,50.0,1.0,0.0,2.0,1125.0,3.0,93.0
27290,20160220.0,0.0,-33.79907463654391,151.28856542151172,5.0,2.0,3.0,5.0,218.0,0.0,0.0,1.0,0.0,14.0,35.0,0.0,0.0
27291,20121015.0,0.98,-33.85741462348396,151.20293508620603,8.0,1.5,4.0,4.0,212.0,599.0,150.0,4.0,50.0,1.0,1124.0,24.0,100.0
27292,20180501.0,0.0,-33.877931658661964,151.17894757969054,2.0,1.0,1.0,1.0,55.0,0.0,0.0,1.0,0.0,6.0,1125.0,0.0,0.0
27293,20180501.0,1.0,-33.89143130054702,151.27162557355697,2.0,2.0,1.0,1.0,181.0,0.0,70.0,2.0,50.0,2.0,1125.0,5.0,100.0
27294,20180113.0,0.4,-33.93250978784141,151.15296536967398,1.0,1.0,1.0,1.0,22.0,0.0,20.0,1.0,0.0,2.0,1125.0,2.0,80.0
27295,20150503.0,1.0,-33.89963504902264,151.21149013338282,4.0,2.5,2.0,2.0,400.0,300.0,250.0,1.0,0.0,3.0,1125.0,0.0,0.0
27296,20180501.0,1.0,-33.90620383281768,151.1961321019377,2.0,1.0,1.0,2.0,61.0,200.0,50.0,1.0,15.0,1.0,1125.0,2.0,70.0
27297,20130602.0,0.8,-33.90330206767412,151.20135298108073,2.0,1.5,1.0,1.0,70.0,0.0,0.0,1.0,0.0,2.0,21.0,1.0,100.0
27298,20150622.0,1.0,-33.79657324503219,151.14234757791198,5.0,2.0,2.0,2.0,150.0,250.0,230.0,5.0,0.0,3.0,1125.0,1.0,100.0
27299,20140107.0,1.0,-33.88461265807547,151.2170943339353,4.0,1.5,3.0,3.0,220.0,0.0,100.0,1.0,0.0,7.0,1125.0,6.0,88.0
27300,20120520.0,0.7,-33.87564648278743,151.22699065830855,3.0,1.0,1.0,2.0,111.0,0.0,35.0,2.0,30.0,3.0,1000.0,1.0,0.0
27301,20160425.0,1.0,-33.888459276739155,151.16996367560094,4.0,1.0,2.0,4.0,197.0,0.0,0.0,4.0,50.0,7.0,28.0,0.0,0.0
27302,20151203.0,0.0,-33.87335005339964,151.27197651222357,1.0,1.0,1.0,1.0,61.0,0.0,0.0,1.0,0.0,1.0,1125.0,2.0,90.0
27303,20171202.0,1.0,-33.92416442345736,151.1870043612664,9.0,2.0,2.0,5.0,280.0,0.0,150.0,7.0,15.0,1.0,300.0,15.0,99.0
27304,20150622.0,0.0,-33.89789041202358,151.20145925890375,1.0,1.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0
27305,20140907.0,1.0,-33.920905242623576,151.1846800777471,4.0,1.0,2.0,2.0,98.0,300.0,143.0,1.0,0.0,2.0,14.0,1.0,100.0
27306,20161118.0,0.6,-33.89033431220651,151.1286590962089,2.0,1.5,1.0,1.0,44.0,150.0,30.0,1.0,15.0,4.0,15.0,0.0,0.0
27307,20180430.0,0.9,-33.794137192593226,151.28651609091077,2.0,5.5,0.0,1.0,85.0,500.0,30.0,2.0,0.0,1.0,1125.0,0.0,0.0
27308,20131229.0,1.0,-33.897724400469826,151.17715085830994,4.0,1.0,2.0,2.0,220.0,0.0,0.0,1.0,0.0,1.0,1125.0,2.0,100.0
27309,20180430.0,0.9,-33.79240086227704,151.28567319745062,6.0,5.5,0.0,2.0,94.0,500.0,60.0,6.0,45.0,1.0,1125.0,0.0,0.0
27310,20180430.0,0.9,-33.793715328631066,151.28705661596604,2.0,5.5,1.0,1.0,94.0,500.0,30.0,2.0,40.0,1.0,1125.0,1.0,100.0
27311,20100426.0,0.97,-33.88991152095105,151.27450455708617,3.0,1.0,1.0,2.0,100.0,500.0,80.0,2.0,20.0,2.0,1125.0,0.0,0.0
27312,20180430.0,0.9,-33.793750469745696,151.2865010841143,3.0,5.5,0.0,2.0,85.0,500.0,50.0,3.0,0.0,1.0,1125.0,1.0,100.0
27313,20180501.0,1.0,-33.793282636441134,151.28419433489202,2.0,1.0,1.0,1.0,120.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
27314,20140126.0,1.0,-33.819708386560585,151.11795218596114,1.0,1.0,1.0,1.0,128.0,0.0,50.0,1.0,50.0,1.0,1125.0,1.0,100.0
27315,20180409.0,1.0,-33.78638848530805,151.26840667974415,5.0,1.0,2.0,4.0,150.0,150.0,50.0,5.0,10.0,1.0,1125.0,0.0,0.0
27316,20160711.0,1.0,-33.92044133140678,151.14715269096558,2.0,1.5,4.0,1.0,55.0,0.0,10.0,3.0,20.0,1.0,1125.0,3.0,93.0
27317,20130622.0,1.0,-33.89930315077827,151.17826942012346,2.0,1.0,1.0,1.0,105.0,0.0,69.0,1.0,0.0,1.0,360.0,9.0,100.0
27318,20180423.0,0.7,-33.89643818296382,151.14932867616767,2.0,1.0,1.0,1.0,40.0,0.0,10.0,2.0,20.0,1.0,14.0,1.0,80.0
27319,20141109.0,1.0,-33.867034500174604,151.06801413891782,2.0,1.0,1.0,2.0,49.0,0.0,0.0,1.0,10.0,1.0,1125.0,6.0,83.0
27320,20140901.0,1.0,-33.908141129756906,151.1861359095688,2.0,1.0,1.0,1.0,50.0,150.0,0.0,1.0,0.0,3.0,8.0,1.0,100.0
27321,20131027.0,0.0,-33.9021868901354,151.19570786976075,6.0,2.0,2.0,3.0,249.0,0.0,0.0,1.0,0.0,3.0,14.0,0.0,0.0
27322,20150106.0,0.5,-33.913979966268194,151.24753756924508,2.0,1.0,1.0,1.0,44.0,0.0,0.0,1.0,0.0,3.0,27.0,1.0,0.0
27323,20180414.0,1.0,-33.903770529020015,151.18770077810024,4.0,1.0,1.0,2.0,146.0,300.0,100.0,2.0,0.0,1.0,1125.0,10.0,98.0
27324,20150509.0,1.0,-33.8249489992087,151.07906067898728,4.0,1.0,1.0,2.0,129.0,550.0,87.0,2.0,20.0,1.0,1125.0,12.0,100.0
27325,20150622.0,1.0,-33.780133874586035,151.28825394817162,2.0,1.0,1.0,1.0,125.0,250.0,140.0,2.0,0.0,3.0,1125.0,3.0,87.0
27326,20180112.0,1.0,-33.89116274987596,151.113703577308,5.0,2.0,1.0,1.0,18.0,150.0,0.0,1.0,19.0,5.0,1125.0,1.0,100.0
27327,20150707.0,1.0,-33.874599014429286,151.21396201145168,2.0,1.0,1.0,1.0,120.0,400.0,20.0,1.0,0.0,1.0,1125.0,0.0,0.0
27328,20180313.0,0.14,-33.81376267267809,151.22584606736038,6.0,4.0,3.0,4.0,559.0,0.0,0.0,1.0,0.0,7.0,1125.0,0.0,0.0
27329,20140916.0,0.98,-33.885421563039124,151.1682568291374,4.0,1.0,1.0,2.0,100.0,200.0,121.0,1.0,0.0,2.0,1125.0,5.0,100.0
27330,20180422.0,1.0,-33.90558542612562,151.17657988014008,2.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,0.0,3.0,1125.0,3.0,93.0
27331,20161020.0,1.0,-33.88986440070597,151.27054555783326,2.0,1.0,2.0,1.0,61.0,0.0,15.0,1.0,0.0,1.0,7.0,3.0,100.0
27332,20160130.0,1.0,-33.91868345396642,151.25350270216262,2.0,1.0,1.0,1.0,86.0,0.0,50.0,1.0,0.0,2.0,35.0,4.0,95.0
27333,20180502.0,0.0,-33.781043606047525,151.17203331348247,2.0,1.0,2.0,2.0,61.0,200.0,20.0,1.0,0.0,3.0,30.0,1.0,0.0
27334,20150627.0,1.0,-33.87729467181373,151.23300644652696,2.0,1.0,1.0,1.0,120.0,150.0,90.0,2.0,25.0,2.0,1125.0,6.0,97.0
27335,20100705.0,1.0,-33.79808079950174,151.28362333607768,3.0,1.0,1.0,2.0,115.0,0.0,40.0,2.0,50.0,5.0,30.0,1.0,100.0
27336,20151018.0,1.0,-33.903514654721825,151.2082232516749,2.0,1.0,1.0,1.0,80.0,200.0,30.0,2.0,30.0,1.0,1125.0,20.0,99.0
27337,20170803.0,1.0,-33.87949475659938,151.20289200879657,4.0,1.0,2.0,2.0,299.0,400.0,120.0,4.0,40.0,2.0,1124.0,8.0,100.0
27338,20130208.0,0.27,-33.72206977328082,151.29870138664657,6.0,3.0,3.0,4.0,301.0,500.0,190.0,1.0,0.0,2.0,120.0,0.0,0.0
27339,20120709.0,1.0,-33.62129817034586,151.33282796614927,4.0,1.0,1.0,2.0,120.0,500.0,95.0,1.0,0.0,1.0,1125.0,4.0,100.0
27340,20170410.0,1.0,-33.9529432903052,151.1368791205411,2.0,1.0,1.0,1.0,65.0,0.0,25.0,1.0,0.0,1.0,1125.0,1.0,100.0
27341,20121101.0,0.94,-33.86971007920544,151.20469717584132,3.0,1.0,1.0,2.0,150.0,300.0,60.0,2.0,25.0,1.0,1125.0,9.0,85.0
27342,20140129.0,1.0,-33.892319366288284,151.28331618195952,2.0,1.0,1.0,1.0,129.0,150.0,105.0,2.0,25.0,2.0,1125.0,1.0,80.0
27343,20131121.0,1.0,-33.924430332654225,151.2047885107371,4.0,1.0,2.0,2.0,220.0,500.0,100.0,4.0,50.0,3.0,20.0,1.0,100.0
27344,20180503.0,1.0,-33.8511593442143,151.21797271730503,4.0,1.0,2.0,3.0,430.0,0.0,120.0,2.0,50.0,3.0,90.0,5.0,100.0
27345,20140417.0,1.0,-33.800498539494036,151.25415406653323,2.0,1.0,1.0,1.0,150.0,150.0,150.0,1.0,0.0,7.0,30.0,0.0,0.0
27346,20180503.0,1.0,-33.87450408492314,151.21729286238158,2.0,1.0,1.0,1.0,129.0,300.0,135.0,2.0,0.0,3.0,1124.0,2.0,100.0
27347,20150509.0,1.0,-33.833818814240644,151.08335439484992,4.0,2.0,2.0,3.0,170.0,550.0,100.0,4.0,20.0,1.0,1125.0,8.0,90.0
27348,20180503.0,1.0,-34.03571995081866,151.11624742666947,4.0,1.0,3.0,3.0,150.0,0.0,0.0,1.0,0.0,40.0,1125.0,2.0,80.0
27349,20161205.0,0.86,-33.879103789283626,151.20725145642712,3.0,1.0,2.0,2.0,120.0,0.0,60.0,1.0,0.0,1.0,1125.0,11.0,78.0
27350,20180325.0,1.0,-34.04312726567423,151.15770654735738,3.0,1.0,1.0,2.0,98.0,500.0,80.0,1.0,20.0,1.0,200.0,2.0,100.0
27351,20160923.0,1.0,-33.830548529313155,151.22084842967803,2.0,1.0,1.0,1.0,101.0,150.0,50.0,1.0,0.0,4.0,1125.0,5.0,92.0
27352,20141221.0,1.0,-33.848684613091585,151.21020629312,2.0,1.0,1.0,1.0,85.0,250.0,75.0,1.0,25.0,6.0,1125.0,0.0,0.0
27353,20161127.0,0.97,-33.81956024690477,151.0978870261031,4.0,1.0,1.0,2.0,129.0,300.0,80.0,3.0,10.0,2.0,1125.0,4.0,90.0
27354,20140623.0,0.0,-33.91033460164502,151.24598881465081,1.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,30.0,45.0,0.0,0.0
27355,20170214.0,0.0,-33.920700718569286,151.18627494875219,2.0,1.0,1.0,1.0,67.0,0.0,0.0,1.0,0.0,42.0,42.0,0.0,0.0
27356,20171212.0,1.0,-33.90140686222833,151.20764582082066,2.0,1.0,1.0,1.0,57.0,0.0,0.0,1.0,0.0,1.0,1125.0,1.0,100.0
27357,20170504.0,1.0,-33.90274774549534,151.20373785784096,4.0,1.0,1.0,2.0,150.0,250.0,70.0,2.0,20.0,2.0,40.0,15.0,99.0
27358,20150622.0,1.0,-33.90565752514086,151.21224082405743,4.0,2.0,2.0,2.0,200.0,400.0,185.0,4.0,0.0,3.0,1125.0,1.0,40.0
27359,20141212.0,0.5,-33.819770954365694,151.217151453667,2.0,1.0,1.0,1.0,100.0,2000.0,120.0,1.0,0.0,90.0,1125.0,2.0,100.0
27360,20170904.0,1.0,-33.96528892086525,151.13696856639302,2.0,1.0,1.0,1.0,80.0,200.0,30.0,1.0,0.0,1.0,1125.0,1.0,100.0
27361,20161121.0,1.0,-33.876948021579445,151.21002441612626,3.0,1.0,1.0,2.0,120.0,0.0,150.0,1.0,100.0,1.0,1125.0,0.0,0.0
27362,20150221.0,1.0,-33.88825963796612,151.14480012914126,3.0,1.0,1.0,2.0,90.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,100.0
27363,20170906.0,0.0,-33.88442134071298,151.19718019218558,1.0,1.0,1.0,1.0,31.0,0.0,0.0,1.0,0.0,15.0,17.0,0.0,0.0
27364,20180503.0,1.0,-33.833500040625964,151.08610976826805,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,100.0
27365,20150506.0,0.0,-33.94070954825375,151.15125822531192,2.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
27366,20120129.0,0.0,-33.88873186442648,151.2809419908536,2.0,1.0,1.0,1.0,85.0,0.0,0.0,1.0,10.0,1.0,1125.0,3.0,100.0
27367,20160202.0,1.0,-33.90124290205129,151.1772915043396,4.0,1.0,2.0,2.0,181.0,300.0,75.0,2.0,25.0,2.0,1125.0,7.0,97.0
27368,20160616.0,1.0,-33.85404988074798,151.04179690523168,1.0,1.0,1.0,1.0,26.0,0.0,0.0,1.0,0.0,3.0,1125.0,5.0,95.0
27369,20161207.0,1.0,-33.859775955449706,151.20404891575433,10.0,2.0,4.0,6.0,550.0,0.0,220.0,8.0,30.0,1.0,1124.0,4.0,100.0
27370,20140527.0,1.0,-33.889643077290266,151.17788627265972,4.0,2.0,2.0,2.0,400.0,500.0,253.0,1.0,0.0,5.0,200.0,0.0,0.0
