,price
18562,61.0
30198,175.0
1447,275.0
10101,200.0
23783,120.0
20158,301.0
30536,94.0
21806,120.0
2224,65.0
20873,105.0
25114,200.0
11342,120.0
19557,146.0
4727,345.0
15069,50.0
13558,528.0
25179,85.0
17052,50.0
351,200.0
2926,58.0
26541,218.0
6471,297.0
5045,520.0
12002,111.0
10499,135.0
18195,360.0
2962,78.0
25958,200.0
26278,65.0
7305,150.0
28787,140.0
5851,375.0
29078,128.0
17761,61.0
9604,301.0
11211,159.0
21508,67.0
11560,450.0
11649,61.0
6646,50.0
15681,81.0
791,167.0
26075,61.0
2492,65.0
15085,111.0
10828,44.0
28687,85.0
10246,75.0
9595,85.0
1277,98.0
2977,140.0
9008,61.0
440,85.0
14360,62.0
24306,39.0
15914,50.0
16899,70.0
26410,164.0
4384,679.0
25192,245.0
3025,181.0
19561,290.0
11242,35.0
19043,139.0
20194,158.0
25996,100.0
20858,49.0
18628,94.0
24336,50.0
3670,50.0
28859,81.0
14940,159.0
25842,35.0
7831,235.0
17553,160.0
15145,98.0
1239,200.0
29539,399.0
8642,129.0
6189,164.0
24779,39.0
12019,70.0
27327,120.0
10205,100.0
8206,55.0
27646,50.0
4365,124.0
3007,159.0
6534,80.0
26768,61.0
26932,44.0
24720,140.0
13206,770.0
15961,181.0
24455,40.0
342,301.0
1985,240.0
26281,75.0
13829,650.0
18482,249.0
26765,351.0
25314,200.0
7776,169.0
21680,120.0
9784,100.0
20740,421.0
22076,43.0
8067,88.0
22053,55.0
9057,94.0
7336,181.0
30471,75.0
26147,120.0
4094,111.0
21969,284.0
24001,35.0
9303,650.0
25672,200.0
19503,111.0
7878,53.0
26994,399.0
5574,200.0
1634,150.0
16819,90.0
4768,94.0
2909,315.0
27185,111.0
2011,334.0
8395,150.0
3705,179.0
9747,89.0
22381,90.0
12617,599.0
18506,150.0
20847,102.0
21531,181.0
25309,80.0
3156,50.0
30486,65.0
20209,220.0
6117,100.0
12607,280.0
9044,80.0
15664,200.0
15476,36.0
20686,799.0
501,249.0
28633,181.0
29609,40.0
9870,111.0
27742,181.0
7440,489.0
17748,799.0
18321,46.0
48,69.0
29355,75.0
10823,150.0
1676,146.0
4113,171.0
20912,75.0
7316,40.0
17910,222.0
8266,90.0
3177,30.0
21032,100.0
27741,88.0
10070,80.0
3659,175.0
14868,105.0
16135,100.0
14448,301.0
29585,120.0
21386,55.0
15058,44.0
19700,55.0
4736,97.0
5944,50.0
5399,69.0
835,75.0
30404,70.0
13154,150.0
811,200.0
1307,395.0
147,98.0
13960,80.0
27198,34.0
29004,70.0
12128,69.0
25419,423.0
17774,71.0
22162,90.0
3220,75.0
13027,195.0
5030,170.0
29155,100.0
13666,62.0
6804,61.0
11911,239.0
9583,62.0
8228,129.0
21097,111.0
21086,70.0
6329,115.0
6952,190.0
25847,50.0
20670,85.0
18166,190.0
28318,78.0
12668,150.0
10238,35.0
26197,270.0
4674,111.0
7540,121.0
3189,100.0
1951,220.0
25616,90.0
26711,89.0
462,249.0
8759,950.0
18105,70.0
28554,35.0
10952,200.0
17983,69.0
2188,240.0
23160,115.0
18575,109.0
17652,75.0
26929,301.0
23211,301.0
29901,30.0
18672,120.0
1247,375.0
418,85.0
12014,94.0
8624,90.0
1842,170.0
5063,98.0
705,545.0
24464,80.0
22013,499.0
27309,94.0
19292,390.0
17449,550.0
9495,70.0
23861,115.0
11196,40.0
21758,50.0
3765,185.0
12333,849.0
20842,90.0
20581,185.0
7461,75.0
15540,49.0
14096,200.0
22474,100.0
1046,700.0
1580,98.0
463,125.0
28747,100.0
25330,30.0
18221,90.0
5111,82.0
24179,85.0
30602,249.0
14267,360.0
23068,40.0
2001,220.0
25979,61.0
6711,111.0
21833,200.0
4312,295.0
22085,880.0
29468,94.0
12218,98.0
26567,55.0
22543,70.0
907,144.0
18426,67.0
26609,55.0
27476,47.0
24391,70.0
18735,156.0
10793,152.0
13606,390.0
15673,100.0
11737,181.0
3526,129.0
5979,164.0
17126,190.0
2124,210.0
20601,129.0
12006,213.0
19958,58.0
23131,49.0
11715,310.0
26188,82.0
719,129.0
13826,630.0
17231,70.0
16230,120.0
11624,400.0
22574,120.0
3770,80.0
8809,220.0
17385,26.0
24313,42.0
14581,181.0
5048,65.0
24742,150.0
10796,80.0
28565,129.0
23350,80.0
6314,94.0
27998,349.0
19465,630.0
12934,152.0
16676,120.0
17561,70.0
13035,59.0
20548,750.0
29690,98.0
14136,301.0
24709,69.0
9271,249.0
2426,400.0
16526,650.0
13942,449.0
21038,550.0
3559,400.0
20016,160.0
21054,85.0
28551,22.0
18583,120.0
30082,249.0
27821,143.0
4790,50.0
22272,44.0
24989,150.0
29088,120.0
19239,169.0
14626,61.0
23316,32.0
9725,198.0
27739,80.0
11253,26.0
1496,200.0
15588,61.0
13188,62.0
13644,189.0
20984,65.0
7519,82.0
14026,75.0
28169,70.0
24684,67.0
26476,181.0
18863,231.0
20903,150.0
8968,50.0
13760,80.0
25986,129.0
148,105.0
26142,187.0
14495,200.0
21346,351.0
25341,120.0
27557,98.0
8322,195.0
24796,115.0
21571,100.0
17236,65.0
20695,139.0
28622,30.0
18741,111.0
27779,54.0
21602,50.0
26540,400.0
532,160.0
15346,111.0
11510,100.0
13335,150.0
17117,150.0
4692,40.0
20986,450.0
10002,140.0
2483,181.0
17321,40.0
19748,160.0
6341,260.0
2269,550.0
4061,129.0
21547,50.0
16866,150.0
17840,50.0
10476,352.0
13611,35.0
25391,140.0
28645,164.0
18585,61.0
20900,109.0
10727,85.0
419,90.0
25644,61.0
5777,105.0
8805,100.0
28888,148.0
25778,109.0
20348,70.0
575,65.0
30117,146.0
8939,85.0
19885,217.0
21055,301.0
5868,431.0
5416,200.0
29714,169.0
54,400.0
12134,150.0
13279,98.0
13130,225.0
22898,50.0
21811,181.0
21836,100.0
28989,55.0
29464,140.0
11774,280.0
1320,450.0
26570,125.0
12040,138.0
19223,124.0
14072,500.0
24013,80.0
21972,50.0
304,650.0
2256,50.0
29117,40.0
25238,70.0
28137,63.0
9191,70.0
29769,80.0
25444,150.0
14590,200.0
17703,200.0
959,289.0
1541,210.0
24291,55.0
1492,160.0
11088,98.0
22152,138.0
21967,70.0
12565,90.0
22631,249.0
642,84.0
17595,450.0
23800,85.0
4563,200.0
20619,170.0
22857,150.0
20455,181.0
4861,150.0
27492,98.0
10984,90.0
9289,181.0
15846,249.0
23563,181.0
200,170.0
29760,69.0
24683,205.0
10473,499.0
22038,55.0
25956,170.0
12390,479.0
22117,32.0
19127,301.0
17426,200.0
29759,120.0
20110,400.0
18324,195.0
1406,150.0
1236,750.0
24505,129.0
16066,200.0
19750,131.0
22830,49.0
26766,94.0
22261,69.0
14801,85.0
16221,120.0
19898,65.0
3696,247.0
1432,895.0
12978,249.0
8875,178.0
30449,142.0
1419,770.0
23364,90.0
11370,143.0
19824,70.0
9614,51.0
1375,164.0
18586,349.0
17968,54.0
22037,80.0
30040,190.0
17625,600.0
27353,129.0
12770,150.0
27335,115.0
27597,80.0
23107,80.0
631,125.0
11219,40.0
18460,80.0
6854,104.0
2718,351.0
7044,105.0
29735,98.0
4852,75.0
14530,201.0
30026,111.0
20922,98.0
14389,150.0
20280,80.0
2006,245.0
9420,140.0
24194,120.0
4426,160.0
9340,55.0
11335,59.0
11090,129.0
15288,185.0
29650,160.0
9304,249.0
11412,61.0
16121,70.0
22079,111.0
22242,100.0
11524,120.0
6500,94.0
2832,179.0
7150,351.0
4584,51.0
14770,200.0
21690,70.0
9565,190.0
19455,301.0
29104,98.0
21416,403.0
3452,111.0
24703,449.0
7274,50.0
12676,351.0
20320,150.0
27618,89.0
13390,111.0
30267,104.0
8877,55.0
4976,210.0
19844,167.0
1126,298.0
5599,200.0
16700,101.0
29668,50.0
12001,75.0
26710,61.0
6893,75.0
14790,62.0
20171,65.0
30432,51.0
18781,275.0
13918,231.0
29741,94.0
30298,100.0
25875,120.0
27700,120.0
721,249.0
7106,100.0
1482,485.0
16504,111.0
19694,249.0
10659,320.0
13325,50.0
17618,380.0
11668,111.0
3795,150.0
10494,50.0
3009,90.0
28426,218.0
3074,129.0
27980,55.0
12669,94.0
25171,51.0
10757,36.0
11750,160.0
15522,100.0
20719,34.0
27143,185.0
9917,150.0
14855,200.0
21831,109.0
1677,500.0
21685,380.0
4221,65.0
29635,120.0
23126,100.0
6278,135.0
9221,80.0
956,75.0
14086,125.0
16786,125.0
18358,275.0
22942,175.0
27720,120.0
22424,249.0
2910,301.0
4927,75.0
3489,440.0
469,150.0
12023,104.0
13007,275.0
3203,94.0
30162,61.0
1191,100.0
28147,55.0
15413,449.0
17432,105.0
26927,159.0
8244,100.0
12159,220.0
22752,111.0
19064,100.0
28049,94.0
5053,100.0
16708,111.0
3777,120.0
26640,32.0
15989,129.0
3768,155.0
6655,88.0
11018,65.0
22798,80.0
17667,80.0
6942,61.0
2789,105.0
23381,941.0
5502,100.0
28487,40.0
27545,100.0
15533,160.0
12605,98.0
20017,193.0
8376,125.0
17119,120.0
27770,71.0
18966,94.0
23834,998.0
6333,500.0
18259,120.0
42,200.0
28387,120.0
7873,89.0
14875,120.0
11836,200.0
12504,320.0
19048,100.0
12487,225.0
5757,65.0
23327,111.0
28430,245.0
19234,131.0
391,386.0
18520,22.0
12763,35.0
8160,90.0
13095,140.0
7157,266.0
30390,94.0
17575,150.0
6594,181.0
7891,155.0
15292,301.0
8410,40.0
8159,65.0
10179,80.0
4497,150.0
6514,200.0
14608,500.0
16107,489.0
16124,290.0
9888,301.0
24712,98.0
25168,421.0
18484,120.0
17018,47.0
11434,600.0
347,85.0
5458,90.0
25935,185.0
24352,301.0
18569,249.0
21628,74.0
18618,50.0
20275,39.0
26595,315.0
30015,120.0
15013,70.0
4281,89.0
18522,317.0
3819,98.0
7059,80.0
21665,208.0
5835,471.0
3807,170.0
26484,125.0
29707,164.0
23961,61.0
13873,280.0
17893,200.0
11461,170.0
18293,200.0
6012,160.0
26585,190.0
19868,160.0
14651,50.0
15587,100.0
9920,129.0
1707,200.0
4962,128.0
5771,210.0
2531,140.0
4277,148.0
28665,150.0
17320,135.0
23729,270.0
25827,225.0
17015,450.0
19530,65.0
22267,150.0
29783,65.0
17582,150.0
2882,249.0
17918,100.0
14727,75.0
25441,150.0
12548,65.0
5051,120.0
12372,500.0
21660,85.0
21964,195.0
10834,100.0
2417,210.0
29083,53.0
7812,500.0
2470,155.0
16474,58.0
14006,70.0
22568,70.0
6479,349.0
9205,58.0
15340,135.0
12039,135.0
19344,94.0
18255,90.0
25076,111.0
8656,200.0
7326,799.0
13727,249.0
30272,111.0
11819,74.0
19172,112.0
16945,500.0
26695,351.0
5390,120.0
10829,200.0
5648,89.0
2404,320.0
7826,50.0
26967,100.0
30243,61.0
26318,189.0
30223,220.0
13050,150.0
19032,301.0
29028,80.0
5303,311.0
15056,454.0
29766,50.0
16293,70.0
21046,90.0
13348,80.0
20448,228.0
586,200.0
9488,181.0
18587,44.0
14419,53.0
4435,38.0
13655,129.0
3560,249.0
3974,125.0
17452,40.0
145,185.0
25508,156.0
24780,299.0
897,220.0
4065,101.0
4968,120.0
20112,181.0
23255,66.0
22359,150.0
26657,159.0
7453,112.0
13798,150.0
24811,163.0
10735,49.0
4694,189.0
15074,70.0
792,120.0
27890,120.0
22836,160.0
27917,119.0
4275,214.0
20428,241.0
29746,185.0
291,189.0
25808,61.0
27861,111.0
8552,75.0
16091,105.0
10241,44.0
18326,61.0
9405,200.0
18177,53.0
13692,100.0
23385,415.0
18058,80.0
29670,46.0
4949,450.0
25185,97.0
26612,94.0
23752,849.0
21754,120.0
10623,160.0
10598,53.0
2917,325.0
18451,170.0
12602,94.0
21067,70.0
23191,70.0
18270,107.0
25170,49.0
9807,55.0
19619,50.0
6450,280.0
19168,275.0
6627,185.0
13863,75.0
13309,61.0
5840,170.0
8102,450.0
1171,59.0
5659,200.0
26783,236.0
18899,351.0
8960,197.0
4374,120.0
22733,100.0
15159,150.0
19853,150.0
29818,400.0
23056,44.0
25975,75.0
9711,50.0
19529,205.0
21923,146.0
964,284.0
19082,181.0
22183,442.0
22921,80.0
27673,89.0
13393,70.0
2824,98.0
21014,249.0
24365,249.0
5309,225.0
5229,475.0
13630,150.0
1012,129.0
25493,80.0
10822,125.0
16183,42.0
3928,171.0
17819,100.0
17420,100.0
22222,85.0
21092,115.0
6899,150.0
3889,190.0
3682,107.0
1179,61.0
21555,90.0
20608,799.0
24733,133.0
26007,55.0
20396,295.0
19121,280.0
1879,351.0
23281,284.0
30501,190.0
16319,231.0
27988,50.0
14630,235.0
24503,190.0
7026,200.0
8200,61.0
30346,129.0
18909,50.0
3222,53.0
6274,61.0
15388,61.0
3204,67.0
15445,150.0
13957,107.0
10040,70.0
17637,290.0
24247,69.0
17743,40.0
17713,90.0
10666,301.0
14839,50.0
23651,61.0
22815,94.0
21877,241.0
11641,111.0
12293,249.0
795,94.0
14477,90.0
30104,61.0
13396,100.0
26894,80.0
27200,50.0
25942,400.0
2375,70.0
6608,160.0
25418,170.0
12640,249.0
10464,49.0
2754,301.0
878,351.0
17645,63.0
29411,410.0
4697,301.0
12469,260.0
15749,440.0
24739,245.0
19513,901.0
21214,799.0
25268,375.0
11787,174.0
16193,53.0
12873,249.0
19107,94.0
6083,120.0
9196,61.0
12152,249.0
11765,177.0
12618,359.0
10378,129.0
5280,283.0
16115,301.0
30141,70.0
28909,100.0
29052,150.0
3191,290.0
28291,65.0
26257,150.0
8406,75.0
11944,35.0
2385,55.0
4596,244.0
16593,249.0
3933,44.0
22456,150.0
29141,88.0
3652,150.0
26785,65.0
21412,120.0
7774,450.0
19570,351.0
9092,51.0
26522,44.0
9990,85.0
30019,97.0
20123,225.0
29693,340.0
11460,249.0
18990,170.0
17241,133.0
6213,100.0
8635,150.0
24499,574.0
26074,220.0
10012,305.0
28618,240.0
9212,30.0
27583,160.0
25303,80.0
516,125.0
16126,65.0
30394,200.0
8318,181.0
7078,80.0
15545,70.0
15781,190.0
26859,150.0
23224,235.0
20462,240.0
14320,301.0
5477,47.0
3788,190.0
17797,158.0
10112,580.0
2121,320.0
24743,132.0
11484,54.0
20036,94.0
7652,235.0
15770,200.0
9445,120.0
6257,61.0
18727,129.0
13283,50.0
5563,190.0
3735,179.0
18023,50.0
23336,249.0
30695,301.0
15642,129.0
2859,450.0
14548,100.0
12080,301.0
17888,220.0
22565,100.0
27572,34.0
27635,100.0
2046,181.0
20155,181.0
13111,70.0
10430,65.0
21902,170.0
14990,119.0
21094,5.0
9868,310.0
22010,132.0
22958,150.0
14500,450.0
6805,799.0
3831,100.0
5454,295.0
16749,85.0
16557,44.0
18719,40.0
3325,65.0
16632,150.0
10263,690.0
17121,100.0
9075,40.0
18797,150.0
20941,190.0
23074,181.0
21638,351.0
3019,104.0
1337,400.0
14034,70.0
17143,284.0
5890,249.0
29431,55.0
8901,125.0
23723,80.0
4920,190.0
25015,61.0
10176,860.0
5920,301.0
12386,80.0
18597,111.0
23668,65.0
17969,634.0
8739,30.0
6363,58.0
9181,200.0
11326,80.0
625,351.0
5446,980.0
24840,40.0
25545,80.0
18535,135.0
6905,90.0
23939,150.0
15876,44.0
5227,49.0
27286,70.0
15638,129.0
6819,74.0
28322,61.0
2905,150.0
8059,80.0
28653,400.0
15258,200.0
16490,146.0
9676,164.0
17285,80.0
17998,164.0
3299,120.0
5882,159.0
16241,140.0
179,270.0
26140,119.0
24427,55.0
14363,50.0
11005,65.0
11272,220.0
23854,400.0
6248,400.0
15595,187.0
2780,40.0
6762,128.0
7024,150.0
27407,181.0
18616,550.0
20026,112.0
632,67.0
9171,345.0
6231,550.0
13226,49.0
28658,75.0
28269,50.0
12439,129.0
23940,190.0
8940,200.0
11328,80.0
6302,53.0
9508,301.0
2862,330.0
1940,70.0
6897,40.0
21217,65.0
14678,80.0
9290,70.0
17178,61.0
8550,100.0
29936,40.0
13977,90.0
23467,50.0
3356,600.0
10678,200.0
24553,54.0
16651,80.0
14064,200.0
16596,50.0
5706,61.0
26049,94.0
23932,61.0
29105,200.0
2432,351.0
6241,249.0
10132,200.0
6490,150.0
17628,62.0
22244,259.0
16180,65.0
28222,200.0
24354,78.0
30407,129.0
22207,138.0
8589,100.0
21016,249.0
7306,120.0
8713,185.0
1286,150.0
5540,70.0
29231,351.0
22499,70.0
9962,495.0
10600,26.0
6022,200.0
17473,160.0
8119,750.0
6558,140.0
17555,58.0
20753,150.0
23033,75.0
21298,35.0
12147,220.0
29662,115.0
3850,61.0
14441,115.0
747,100.0
8202,80.0
26069,44.0
15365,115.0
23280,190.0
26263,50.0
11729,450.0
394,70.0
7199,44.0
16198,104.0
25930,70.0
4556,500.0
27108,61.0
12095,150.0
7726,107.0
10863,32.0
8523,57.0
11507,309.0
30654,200.0
10745,119.0
14309,108.0
9430,125.0
17462,340.0
27176,146.0
26160,50.0
14114,181.0
6350,150.0
4634,100.0
21744,249.0
29798,400.0
12234,200.0
5625,42.0
22587,450.0
7255,435.0
10191,70.0
16272,231.0
18489,280.0
2448,77.0
14051,100.0
19128,42.0
16259,111.0
18052,120.0
6119,100.0
3651,399.0
1913,129.0
2603,591.0
11648,150.0
27833,200.0
1874,120.0
29092,120.0
16061,100.0
10250,120.0
544,170.0
18431,115.0
5895,131.0
20625,49.0
21505,200.0
10227,160.0
22441,28.0
11513,111.0
26679,140.0
9166,65.0
15489,120.0
28421,305.0
24252,351.0
14777,173.0
402,49.0
27708,169.0
7062,164.0
19467,400.0
2158,85.0
8140,600.0
10734,69.0
27287,249.0
1015,75.0
23435,200.0
21543,120.0
11861,146.0
6504,61.0
5871,120.0
22653,351.0
24251,89.0
3114,150.0
11907,100.0
27674,139.0
9829,138.0
13479,160.0
15425,190.0
30152,65.0
602,125.0
16690,38.0
26642,50.0
4373,50.0
12753,200.0
26261,116.0
16888,351.0
6632,187.0
3757,150.0
21200,301.0
9313,351.0
9439,379.0
18268,49.0
18572,120.0
26299,129.0
3867,50.0
22178,245.0
8294,44.0
1598,164.0
12411,787.0
9130,351.0
27447,580.0
30354,70.0
17402,70.0
8256,125.0
4188,71.0
5152,700.0
7748,150.0
20674,150.0
22626,35.0
11411,750.0
2553,280.0
4773,450.0
7683,100.0
1603,90.0
28777,129.0
12612,550.0
13931,301.0
7986,120.0
9408,58.0
21139,129.0
11349,460.0
14583,129.0
9778,61.0
17584,44.0
24376,129.0
5344,55.0
23654,170.0
6919,120.0
15181,63.0
18589,44.0
25479,249.0
28158,44.0
14406,351.0
17038,35.0
23269,301.0
16495,133.0
3482,90.0
18527,125.0
9782,400.0
10778,150.0
21428,50.0
28558,44.0
29324,129.0
23806,49.0
6753,125.0
25080,100.0
9810,179.0
24895,259.0
26043,185.0
8765,549.0
2520,941.0
15679,550.0
9435,36.0
10213,390.0
8932,80.0
8204,128.0
28492,75.0
14315,69.0
22452,150.0
20502,260.0
26556,200.0
16002,61.0
8948,78.0
3524,43.0
17351,90.0
24417,109.0
19701,150.0
27652,119.0
24023,140.0
19816,200.0
24314,189.0
24982,80.0
13386,191.0
9214,164.0
9195,129.0
12114,160.0
9869,125.0
1605,50.0
16016,200.0
21034,44.0
21874,80.0
11640,80.0
18682,128.0
8231,80.0
8980,28.0
29370,46.0
893,550.0
19360,150.0
8368,340.0
4717,90.0
7919,50.0
18687,97.0
16584,299.0
23862,150.0
1365,129.0
12821,849.0
13776,111.0
11976,50.0
29172,55.0
24987,34.0
15982,115.0
6894,94.0
11541,69.0
5132,50.0
6069,249.0
20048,150.0
16118,799.0
428,80.0
16054,94.0
19639,125.0
27061,49.0
14301,53.0
26964,105.0
29260,98.0
15485,231.0
15459,94.0
25969,40.0
25072,750.0
29859,200.0
16553,901.0
21002,50.0
13934,299.0
23260,181.0
13581,100.0
19095,100.0
26370,200.0
26170,50.0
19000,70.0
13768,156.0
2330,120.0
14995,61.0
10444,42.0
3344,81.0
29755,129.0
28948,390.0
7160,845.0
22581,128.0
6139,53.0
29848,80.0
675,115.0
9128,115.0
2300,150.0
7006,212.0
12363,200.0
830,297.0
29376,40.0
24966,181.0
26563,164.0
21226,301.0
23069,75.0
12239,120.0
17203,129.0
15776,190.0
23997,26.0
3602,174.0
5476,53.0
2487,94.0
4181,85.0
18267,280.0
24943,49.0
9998,190.0
15895,700.0
26814,140.0
20329,65.0
26434,55.0
13535,150.0
14058,90.0
14999,169.0
19495,140.0
2738,200.0
13540,61.0
19446,65.0
29025,212.0
17836,100.0
30592,80.0
23548,163.0
5039,70.0
29262,73.0
27715,50.0
20786,90.0
2763,190.0
21927,55.0
254,209.0
18723,400.0
17494,150.0
13684,50.0
30642,65.0
5949,100.0
22541,90.0
1460,75.0
16011,40.0
30597,100.0
13735,202.0
13519,139.0
15695,55.0
15214,63.0
7841,120.0
26333,115.0
12444,195.0
11893,96.0
903,325.0
9321,249.0
14342,85.0
9344,249.0
9827,500.0
4750,175.0
3195,84.0
29112,200.0
23592,57.0
10945,120.0
29210,75.0
24113,240.0
23366,129.0
3634,100.0
19917,214.0
25423,69.0
12085,280.0
385,249.0
23515,181.0
18047,164.0
5630,129.0
12735,249.0
8644,100.0
6269,840.0
23512,115.0
11027,35.0
6228,600.0
20394,249.0
8984,160.0
2024,150.0
4459,58.0
11694,200.0
3547,129.0
24880,55.0
21914,901.0
10328,90.0
14257,275.0
26626,90.0
13231,175.0
14871,80.0
6222,70.0
105,249.0
1330,150.0
10934,80.0
28708,40.0
12956,90.0
11538,150.0
23075,220.0
23199,111.0
25050,320.0
11573,739.0
30376,90.0
14636,80.0
7434,85.0
5715,150.0
25104,200.0
30583,150.0
17715,650.0
26044,190.0
30375,85.0
29908,39.0
23716,450.0
26032,49.0
25124,400.0
20947,98.0
17859,181.0
12392,375.0
4642,155.0
14014,351.0
1339,240.0
5636,92.0
2558,301.0
11948,140.0
21295,218.0
11525,301.0
3531,190.0
29941,97.0
27579,248.0
28825,120.0
15349,226.0
5921,135.0
1384,600.0
23751,365.0
21540,90.0
21031,301.0
18123,169.0
15153,92.0
11019,62.0
4066,181.0
24,50.0
6960,351.0
13917,107.0
1145,275.0
18853,210.0
18622,150.0
20891,44.0
23684,146.0
11593,32.0
21560,49.0
9762,85.0
20879,249.0
15100,301.0
1608,124.0
25338,289.0
16239,69.0
11163,290.0
5007,150.0
2893,301.0
10842,61.0
19491,58.0
5786,650.0
18542,169.0
21650,65.0
23097,94.0
5555,301.0
24433,36.0
7792,181.0
29265,71.0
19812,380.0
25476,85.0
15093,100.0
16402,80.0
9719,63.0
23402,415.0
6038,351.0
17531,200.0
19085,249.0
21858,200.0
5028,44.0
3668,252.0
4073,255.0
27519,400.0
28520,129.0
9173,98.0
9227,61.0
21173,249.0
20488,105.0
10705,108.0
27103,119.0
15922,120.0
15684,80.0
13353,125.0
464,115.0
30674,129.0
28026,150.0
20103,146.0
24033,69.0
12896,128.0
30401,140.0
22725,58.0
20443,75.0
24661,50.0
29899,23.0
27024,159.0
1651,98.0
23869,71.0
17363,57.0
6928,175.0
15993,115.0
9742,65.0
24421,200.0
25729,249.0
29061,170.0
8301,109.0
20549,129.0
4450,94.0
16830,61.0
23370,200.0
29841,187.0
23927,275.0
18834,231.0
4173,115.0
12194,111.0
9940,30.0
14963,117.0
9192,70.0
1157,160.0
13235,849.0
19349,120.0
21245,301.0
14821,150.0
3901,94.0
8319,40.0
444,74.0
12199,200.0
18560,144.0
18881,181.0
7739,100.0
4326,160.0
21809,249.0
9559,75.0
16265,129.0
4517,89.0
12857,181.0
12508,200.0
505,178.0
18731,55.0
16243,61.0
22645,80.0
25107,144.0
12070,94.0
23439,210.0
16656,50.0
22512,61.0
3972,150.0
29271,80.0
14837,290.0
19625,61.0
16177,94.0
13382,698.0
24995,65.0
24393,499.0
17816,120.0
29581,100.0
30411,249.0
15569,146.0
18710,160.0
24088,200.0
28288,70.0
13224,220.0
29205,181.0
19318,150.0
18905,121.0
23844,111.0
11023,200.0
29499,65.0
29538,228.0
29611,80.0
30487,129.0
22630,150.0
16571,98.0
13992,69.0
4604,55.0
28563,129.0
6095,150.0
8296,295.0
12143,98.0
4515,650.0
4035,600.0
9790,75.0
4734,89.0
20718,901.0
18889,369.0
16707,89.0
15455,231.0
26293,98.0
18206,351.0
1687,70.0
13252,61.0
24414,40.0
16634,160.0
28348,61.0
15293,129.0
6489,115.0
2398,67.0
18549,169.0
10987,85.0
25370,121.0
30670,150.0
6152,181.0
23004,65.0
3307,129.0
30259,61.0
23660,30.0
30515,58.0
9388,301.0
11097,120.0
8869,140.0
16666,200.0
4853,301.0
10528,150.0
7246,54.0
22511,280.0
1123,50.0
25700,70.0
28643,164.0
7760,69.0
14414,120.0
7637,80.0
12687,129.0
24734,18.0
13148,290.0
4242,360.0
22698,231.0
17106,119.0
27264,88.0
12296,80.0
11918,70.0
26887,268.0
24018,40.0
17817,183.0
10500,400.0
6596,200.0
6601,735.0
18904,38.0
20730,65.0
2453,200.0
2198,69.0
16040,225.0
16807,400.0
21305,107.0
21344,36.0
21649,249.0
27961,36.0
26515,249.0
27721,330.0
14969,150.0
312,210.0
10265,61.0
13229,61.0
7886,690.0
30353,50.0
4829,120.0
5225,325.0
21413,260.0
5607,249.0
9292,58.0
8387,94.0
19232,325.0
6547,375.0
8197,61.0
22257,220.0
16570,175.0
7331,550.0
5661,249.0
618,245.0
26697,35.0
27624,38.0
25940,150.0
3693,310.0
17586,47.0
26628,100.0
30546,50.0
18808,195.0
24753,200.0
24004,80.0
9066,58.0
26059,55.0
25634,61.0
5790,185.0
3118,44.0
8921,249.0
28569,44.0
30541,150.0
10743,100.0
11176,61.0
4917,400.0
2724,275.0
14661,799.0
10817,140.0
15625,150.0
10180,97.0
10211,135.0
20512,280.0
16392,500.0
28648,120.0
3269,100.0
24843,177.0
24877,200.0
12481,30.0
20607,119.0
9546,74.0
564,781.0
1825,70.0
25810,89.0
17451,49.0
24378,39.0
17795,301.0
28955,40.0
3724,150.0
2428,249.0
7339,61.0
19377,111.0
18944,57.0
19220,410.0
15742,61.0
6756,125.0
5314,138.0
12011,901.0
30671,44.0
28997,500.0
20241,65.0
6121,100.0
292,100.0
9306,338.0
3226,200.0
8827,80.0
25815,75.0
144,105.0
28944,280.0
18867,71.0
8613,80.0
20477,173.0
7426,98.0
23389,220.0
253,275.0
30413,129.0
6807,338.0
27550,43.0
2739,90.0
7644,220.0
11704,98.0
698,218.0
4514,100.0
11456,799.0
6449,82.0
12891,119.0
17132,80.0
21369,120.0
6006,55.0
20000,100.0
8830,65.0
27276,200.0
13020,220.0
12730,55.0
22852,80.0
20671,100.0
9580,500.0
8460,98.0
5021,55.0
8612,70.0
10097,94.0
23894,26.0
24144,100.0
6060,301.0
18961,239.0
3905,154.0
10849,75.0
18614,100.0
17315,15.0
28723,200.0
12319,351.0
15251,150.0
9553,90.0
22351,249.0
793,61.0
14449,175.0
17020,301.0
20013,158.0
24135,61.0
23965,26.0
7650,50.0
27356,57.0
16195,129.0
30036,158.0
3648,135.0
19886,94.0
29051,98.0
5735,61.0
12667,301.0
20061,55.0
22669,301.0
28544,88.0
17522,150.0
15845,35.0
17647,24.0
26959,150.0
2469,40.0
17429,351.0
26835,200.0
198,187.0
3898,155.0
22922,146.0
15979,301.0
17809,200.0
8648,475.0
2058,120.0
6298,40.0
9929,50.0
16981,150.0
13358,222.0
25947,51.0
2317,301.0
2273,450.0
23095,125.0
18886,140.0
12244,50.0
5240,55.0
25165,148.0
27369,550.0
